datetimeUtc,location_id,location_name,latitude,longitude,date,time,pm1,pm10,pm2.5,relativehumidity,temperature,um003,AQI_pm2.5,AQI_pm10,AQI
2024-10-19 08:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,08:00:00,42.15372053782145,75.9833329518636,68.84955406188965,26.80297629038493,34.369791984558105,11035.15771484375,164.9262998116657,61.28183314641316,164.9262998116657
2024-10-19 09:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,09:00:00,33.86855173110962,65.50701268513997,54.29558563232422,25.444077332814533,34.436428705851235,8673.698527018229,147.04918479919434,56.14843621571858,147.04918479919434
2024-10-19 10:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,10:00:00,29.6331844329834,56.444197018941246,46.55987071990967,25.306498050689697,33.94449424743652,6828.1393636067705,128.0966832637787,51.70765653928121,128.0966832637787
2024-10-19 11:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,11:00:00,25.718531767527264,47.78369045257568,40.39420668284098,26.614999930063885,32.82047653198242,5380.579752604167,112.9908063729604,44.24415782645896,112.9908063729604
2024-10-19 12:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,12:00:00,27.24210294087728,51.17440509796143,42.79230149586996,29.674880981445312,31.66928561528524,5911.3349609375,118.86613866488139,47.38370842403837,118.86613866488139
2024-10-19 13:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,13:00:00,31.37407387627496,60.54612096150717,49.531746334499786,34.42019356621636,30.44259262084961,7672.643229166667,135.37777851952447,53.71759927113851,135.37777851952447
2024-10-19 14:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,14:00:00,39.39722188313802,73.30099169413249,64.62222194671631,41.23531723022461,29.073214213053387,10469.59716796875,160.51633269467771,59.96748593012492,160.51633269467771
2024-10-19 15:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,15:00:00,45.38492012023926,80.32242139180501,75.28194491068523,45.34166622161865,28.10595242182414,12025.128987630207,171.6365916349614,63.40798648198445,171.6365916349614
2024-10-19 16:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,16:00:00,59.59523804982504,101.07996114095052,96.9281768798828,45.6656748453776,27.68154827753703,15474.863199869793,194.21801381568383,73.57918095906575,194.21801381568383
2024-10-19 17:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,17:00:00,72.74260902404785,125.30406824747722,119.7835807800293,47.53492101033529,27.092212200164795,18719.13590494792,218.06084823206427,85.44899344126384,218.06084823206427
2024-10-19 18:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,18:00:00,76.4648806254069,129.4730650583903,124.45178604125977,51.46160729726156,26.54722213745117,19601.670247395832,222.9307357016303,87.49180187861124,222.9307357016303
2024-10-19 19:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,19:00:00,91.8402779897054,158.91845194498697,152.2726198832194,52.26865069071452,26.160714944203693,23277.563151041668,202.7566503347219,102.92004145304361,202.7566503347219
2024-10-19 20:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,20:00:00,93.42876942952472,164.82123184204102,157.7684529622396,52.40198421478272,25.795238335927326,23711.25016276041,208.2029714040212,105.8124036026001,208.2029714040212
2024-10-19 21:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,21:00:00,99.16519927978516,178.71892801920572,170.2865079243978,52.3722620010376,25.55476188659668,24973.80550130208,220.60825109625006,112.6222747294108,220.60825109625006
2024-10-19 22:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,22:00:00,99.48174540201823,181.80217997233072,173.0867067972819,52.95198440551758,25.302380402882893,25073.78173828125,223.38322295226135,114.13306818644205,223.38322295226135
2024-10-19 23:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-19,23:00:00,97.47123018900554,178.67242304484049,169.8700408935547,54.67202345530192,25.04960330327352,24570.868977864586,220.1955360206398,112.59948729197184,220.1955360206398
2024-10-20 00:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-20,00:00:00,102.08908780415852,190.37500127156576,180.6807543436686,55.98015848795573,25.014484246571858,25598.28369140625,230.9088556558878,118.33375062306723,230.9088556558878
2024-10-20 01:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-20,01:00:00,103.62063598632812,205.57390975952148,193.95996856689453,57.28521855672201,24.82023747762044,26167.07242838541,244.0684373185441,125.78121578216553,244.0684373185441
2024-10-20 02:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-20,02:00:00,111.44781812032063,230.66210301717123,216.38115056355795,57.02182451883952,25.06230131785075,28154.868977864586,266.28762668460695,138.0744304784139,266.28762668460695
2024-10-20 03:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-20,03:00:00,110.09999974568684,226.79761759440103,213.1678568522136,50.48095258076986,27.82738081614177,27851.39274088541,263.1032815652567,136.1808326212565,263.1032815652567
2024-10-20 04:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-20,04:00:00,106.89925638834636,215.84077580769852,204.64300664265951,40.84345245361328,31.893154939015705,27124.322916666668,254.65523180804095,130.81198014577228,254.65523180804095
2024-10-20 05:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-20,05:00:00,92.59980138142905,181.4805552164713,172.8420639038086,37.785913149515785,33.17321364084879,23634.22184244792,223.14078404881934,113.97547205607093,223.14078404881934
2024-10-20 06:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-20,06:00:00,87.82767868041992,172.51081466674805,163.93430709838867,38.42221291859945,32.52119986216227,22476.913899739586,214.3132773047095,109.58029918670654,214.3132773047095
2024-10-20 07:00:00+00:00,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,2024-10-20,07:00:00,77.94133064963601,149.7190898548473,142.892954046076,37.560714374889024,32.86831144853072,20014.5625,242.168624347329,97.41235402887517,242.168624347329
